"In the last few decades, grassy wetlands, essential to the nesting and breeding of ducks, geese, swans, and most other species of waterfowl, have been extensively drained and cultivated in southern Canada and the northern United States, Duck populations in North American have plummeted during this time, but populations of swans and geese have been affected less dramatically. 
Which of the following, if true, most helps to explain the difference mentioned above? 
(A) Prohibition of hunting of waterfowl is easier to enforce in areas under cultivation than in wild lands. 
(B) Most geese and swans nest and breed farther north than ducks do, in areas that still are not cultivated. 
(C) Land that has been harvested rarely provides food suitable for waterfowl. 
(D) Goose and swan populations decline in periods of drought, when breeding sites are fewer. 
(E) Because they are larger than ducks, geese and swans have a harder time finding protected nesting sites in areas that are cultivated.",B
"A researcher found that, in proportion to their body weights, children eat more carbohydrates than adults do. Children also exercise more than adults do. The researcher hypothesized that carbohydrate consumption varies in direct proportion to the calorie demands associated with different levels of exercise. 
Which of the following, if true, most seriously undermines the researcher's hypothesis? 
(A) More carbohydrates are eaten per capita in nations where the government spends more per capita on public exercise programs. 
(B) Children who do not participate in organized sports tend to eat fewer carbohydrates than children who participate in organized sports. 
(C) Consumption of increased amounts of carbohydrates is a popular tactic of runners preparing for long-distance races. 
(D) Periods of physical growth require a relatively higher level of carbohydrate consumption than otherwise. 
(E) Though carbohydrates are necessary for the maintenance of good health, people who consume more carbohydrates are not necessarily healthier.",D
"Experts removed a layer of eighteenth-century red paint from a figure in a painting by a sixteenth-century Italian artist, revealing a layer of green paint underneath. Since the green paint dates from the sixteenth century, the figure must have been green, not red, when the painting was completed in 1563.Which of the following, if true, most seriously weakens the argument? 
(A) The experts had been commissioned to restore the painting to the colors it had when it was completed. 
(B) X-rays reveal an additional layer of paint beneath the green paint on the figure. 
(C) Chemical analyses were used to determine the ages of the red paint and the green paint. 
(D) The red paint was added in the eighteenth century in an attempt to repair damage done in the late seventeenth century. 
(E) Red paint on the robe of another figure in the painting dates from the sixteenth century.",B
"Although it is assumed that peacocks' magnificent tails function essentially to attract peahens, no one knows why it should be magnificent tails that give a competitive advantage in securing mates. One explanation is that peahens are more likely to mate with peacocks with magnificent tails than with peacocks that lack magnificent tails. 
Which of the following is an error of reasoning exemplified by the explanation? 
(A) Attributing to animals qualities that are characteristically human 
(B) Extending a conclusion that is true of only one species of a genus to all species of the genus 
(C) Offering as an explanation a hypothesis that in principle can be neither verified nor proved false 
(D) Offering the phenomenon that is to be explained as the explanation of that phenomenon 
(E) Assuming without warrant that peacocks with magnificent tails are likely to have other features strongly attractive to peahens",D
"Whenever a French novel is translated into English, the edition sold in Britain should be in British English. If the edition sold in Britain were in American English, its idioms and spellings would appear to British readers to be strikingly American and thus to conflict with the novel's setting.
The recommendation is based on which of the following assumptions? 
(A) The authors of French novels are usually native speakers of French. 
(B) A non-British reader of a novel written in British English will inevitably fail to understand the meanings of some of the words and idioms in the novel. 
(C) No French novel that is to be sold in Britain in English translation is set in the United States. 
(D) A British reader of a British novel will notice that the idioms and spellings used in the novel are British. 
(E) Most French novels are not translated into both British English and American English.",C
"Auditor from Acme Industries: Last week at Acme Bakery, about six percent of the pastries baked during the night shift were found to be imperfect, but no imperfect pastries were found among those baked during the day shift. Pastries are inspected during the same shift in which they are baked, so clearly the night-shift quality control inspectors were more alert, despite their nighttime work hours, than the dayshift quality control inspectors. 
The argument depends on the assumption that 
(A) at least some imperfect pastries were baked during the day shift at Acme Bakery last week 
(B) not all of the pastries that the night-shift quality control inspectors judged to be imperfect were in fact imperfect 
(C) the night-shift quality control inspectors received more training in quality control procedures than did the day-shift quality control inspectors 
(D) in a normal week, fewer than six percent of the pastries baked during the night shift at Acme Bakery are found to be imperfect 
(E) there are only two shifts per day at Acme Bakery, a day shift and a night shift",A
"Spiders of many species change color to match the pigmentation of the flowers they sit on. The insects preyed on by those spiders, unlike human beings, possess color discrimination so acute that they can readily see the spiders despite the seeming camouflage. Clearly, then, it must be in evading their own predators that the spiders’ color changes are useful to them. 
Which of the following, if true, most strengthens the argument? 
(A) Among the animals that feed on colorchanging spiders are a few species of bat, which find their prey through sound echoes. 
(B) Certain animals that feed on color-changing spiders do so only sparingly in order to keep from ingesting harmful amounts of spider venom. 
(C) Color-changing spiders possess color discrimination that is more acute than that of spiders that lack the ability to change color. 
(D) Color-changing spiders spin webs that are readily seen by the predators of those spiders. 
(E) The color discrimination of certain birds that feed on color-changing spiders is no more acute than that of human beings.",E
"Which of the following most logically completes the argument below? Each year every employee of SAI Corporation must enroll in one of the two health insurance plans offered by SAI. One plan requires a sizable monetary contribution from employees; the other plan is paid for entirely by SAI. Many SAI employees enroll in the plan requiring employee contributions. This fact does not show that they feel that this plan’s benefits are superior to those provided by the plan requiring no employee contribution since----. 
(A) the plan that requires an employee contribution costs and enrolled employee significantly less per year than do typical health insurance plans offered by corporations other than SAI 
(B) only SAI employees who have worked for SAI for at least fifteen years are eligible to enroll in the plan paid for entirely by SAI 
(C) the two health insurance plans currently offered by SAI are substantially the same plans SAI has offered for the past ten years 
(D) most of the SAI employees enrolled in the plan paid for entirely by SAI are under 50 years old 
(E) both plans offered by SAI provide benefits not only for employees of SAI but also for children and spouses of enrolled employees",B
"V-shaped walled structures in central Asia were used by prehistoric hunters who drove hoofed animals into an enclosure at the point of the V. The central Asians who built these structures probably learned this hunting technique from invaders from southwest Asia, because the arrival of invaders from a region in southwest Asia where similar structures had long been used coincides roughly with the building of the earliest of such structures in central Asia. 
Which of the following, if true, most strengthens the argument? 
(A) Excavations in the central Asian region do not indicate whether invaders from southwest Asia settled permanently in central Asia. 
(B) The V-shaped structures in central Asia were roughly 70 meters long, whereas the similar structures in southwest Asia were usually over 300 meters long. 
(C) The walls of the structures in central Asia were made from earth, whereas the walls of the structures in southwest Asia were made of rock. 
(D) The earliest examples of V-shaped walled structures in central Asia were of an advanced design. 
(E) Some of the walled structures used for hunting in southwest Asia were built well after the earliest such structures were built in central Asia.",D
"Which of the following most logically completes the argument? Virtually all respondents to a recent voter survey reported allegiance to one of the two major political parties. But over a third of the voters from each party reported being so disenchanted with the governing philosophies of both parties that they might join a third major party if one were formed. Even if this poll reflects general voter sentiment, however, there is no chance that a new party could attract a third of all voters, since----. 
(A) the current level of disenchantment with the governing philosophies of the two major parties is unprecedented 
(B) the disenchanted members of the two major parties are attracted to very different governing philosophies 
(C) most respondents overestimated the proportion of voters disenchanted with both parties, saving that the proportion was more than 50 percent 
(D) nearly half of all respondents reported that they would be more likely to cease voting altogether than to switch their party affiliation 
(E) any new party would be likely to inspire citizens who have not voted before to join and to become regular voters",B
"When amphibians first appeared on Earth millions of years ago, the amount of ultraviolet radiation penetrating Earth’s atmosphere was much greater than it is today. Therefore, current dramatic decreases in amphibian populations cannot be the result of recent increases in ultraviolet radiation penetrating Earth’s atmosphere. 
Which of the following is an assumption on which the argument depends? 
(A) The eggs of modern amphibians are not significantly more vulnerable to ultraviolet radiation than the eggs of the first amphibians were. 
(B) Modern amphibians are not as likely as the first amphibians were to live in habitats that shield them from ultraviolet radiation. 
(C) Populations of modern amphibians are not able to adapt to changing levels of radiation as readily as populations of early amphibians were. 
(D) The skin of amphibians is generally more sensitive to ultraviolet radiation than the skin of other animals is. 
(E) The skin of amphibians is less sensitive to ultraviolet radiation than to other types of radiation.",A
"Chris: Hundreds of traffic accidents annually are attributable to the poor condition of our city’s streets. The streets must therefore be repaired to save lives. 
Leslie: For less than the cost of those repairs, the city could improve its mass transit system and thus dramatically reduce traffic congestion, which contributes significantly to those traffic accidents. The city cannot afford to do both, so it should improve mass transit, because reduced traffic congestion has additional advantages. 
Which of the following best describes the point at issue between Chris and Leslie? 
(A) Whether a certain problem in fact exists 
(B) How a certain problem came into being 
(C) Who is responsible for addressing a certain problem 
(D) Whether the city has sufficient financial resources to address a certain problem 
(E) How the city can best address a certain problem",E
"According to ancient records, the first tax that the government of Selea imposed on a basic commodity was a tax of two centima coins on every jar of cooking oil sold in Selea. Tax records show that despite a stable population and strict enforcement of tax laws, revenues from the oil tax declined steeply over the first two years that the tax was in effect. 
Which of the following, if true, most helps to explain the decline in Selean oil-tax revenues? 
(A) During the decade following the implementation of the tax, the average household income in Selea rose steadily. 
(B) Two years after implementing the tax on cooking oil, the Selean government began to implement taxes on numerous other basic commodities. 
(C) Jars of cooking oil were traditionally bought as wedding gifts in Selea at the time the tax went into effect, and gifts of cooking oil increased after the implementation of the tax. 
(D) After the tax was imposed., Selean merchants began selling cooking oil in larger jars than before. 
(E) Few Selean households began to produce their own cooking oil after the tax was imposed.",D
"Housing construction materials give off distinctive sounds when exposed to high temperatures. Acoustic sensors accurately detect such sounds and fire alarms incorporating acoustic sensors can provide an early warning of house fires, allowing inhabitants to escape before being overcome by smoke. Since smoke inhalation is the most common cause of fatalities in house fires, mandating acoustic-sensor-based alarms instead of smoke detectors will eliminate house fire as a major cause of death. 
Which of the following, if true, most weakens the argument given? 
(A) The present high cost of acoustic-sensorbased alarm systems will decline if their use becomes widespread. 
(B) When fully ignited, many materials used in housing construction give off sounds that are audible even from several hundred yards away. 
(C) Many fires begin in cushions or in mattresses, producing large amounts of smoke without giving off any sounds. 
(D) Two or more acoustic-sensor-based alarms would be needed to provide adequate protection in some larger houses. 
(E) Smoke detectors have been responsible for saving many lives since their use became widespread.",C
"In December 1992 Tideville Shopping Mall repaired and improved the lighting in the mall’s parking lots, and in 1993 car thefts and attempted car thefts from those lots decreased by 76 percent from the previous year. Since potential car thieves are generally deterred by good lighting, the decrease can be attributed to these improvements. 
Which of the following, if true, most helps to strengthen the argument above? 
(A) Both in 1992 and in 1993, most of the cars stolen from the mall’s parking lots were relatively new and expensive luxury models. 
(B) Most of the cars that were stolen from the mall in 1992 were stolen between 11 A. M. and 4 P.M. 
(C) Tideville Shopping Mall is one of only three shopping malls in the Tideville area. 
(D) In the town of Tideville, where the mall is located, the number of car thefts was about the same in 1993 as in 1992. 
(E) In 1993 the number of security officers patrolling the mall’s parking lots at night was doubled.",D
"Legislator: We should not waste any more of the taxpayers’ money on the government’s job-creation program. The unemployment rate in this country has actually risen since the program was begun, so the program has clearly been a failure. 
Which of the following is an assumption on which the legislator’s argument depends? 
(A) The budget of the job-creation program has typically increased every year. 
(B) The unemployment rate would not have risen even more than it has if the jobcreation program had not been in existence. 
(C) The unemployment rate is higher now than at any time before the inception of the job-creation program. 
(D) If the job-creation program had been run more efficiently, it could have better served its purpose. 
(E) Other government programs are no more effective in reducing unemployment than is the job-creation program.",B
"Which of the following most logically completes the argument? Each year a consumer agency ranks all domestic airlines for on-time performance during the previous year, using as its sole criterion the percentage of each airline’s flights that left no more than fifteen minutes late. The agency does not count delays due to mechanical reasons, but the fact that the percentage of delayed flights hat were delayed for mechanical reasons was approximately the same for all domestic airlines last year means that ----- . 
(A) including delays for mechanical reasons in calculating the airline rankings for ontime performance would have had little, if any, effect on last year’s rankings 
(B) airlines would work harder to reduce delays if delays for mechanical reasons were included in the determination of ontime performance rankings 
(C) the agency’s rankings do not give consumers an accurate idea of how a given airline compares to other airlines with respect to the percentage of flights delayed last year 
(D) those airlines with the best on-time performance record last year also had the greatest number of delays for mechanical reasons 
(E) on-time performance was approximately the same for all domestic airlines last year",A
"No one can be licensed as an electrician in Parker County without first completing a certain course in electrical safety procedures. All students majoring in computer technology at Parker County Technical College must complete that course before graduating. Therefore, any of the college’s graduates in computer technology can be licensed as an electrician in Parker County. 
The answer to which of the following would be most helpful in evaluating the argument? 
(A) Is a college degree a requirement for being licensed as an electrician in Parker County? 
(B) Do all students majoring in computer technology who complete the course in electrical safety procedures at Parker County Technical College eventually graduate? 
(C) Is completion of a course in electrical safety procedures the only way a person licensed as an electrician in Parker County can have learned those procedures? 
(D) Is a period of practical apprenticeship a requirement for becoming a licensed electrician in Parker County but not for graduating from the college in computer technology? 
(E) Do any of the students at Parker County Technical College who are not majoring in computer technology take the course in electrical safety procedures?",D
"Pollutants in the atmosphere can cause acid rain (rain with high acidity levels). While acid rain in itself cannot significantly affect the acidity of bodies of water into which it falls, it can greatly increase the acidity of nearby lakes by increasing the amount of decaying matter on a forest floor. A recent increase in the acidity of the water in Forest Lake, therefore, surely indicates that the rain falling nearby has become more acid. 
Which of the following, if true, most seriously weakens the argument? 
(A) Even in areas without significant amounts of acid rain, most lakes in regions with vegetation similar to the vegetation around Forest Lake have acidity levels higher than those of other lakes. 
(B) Recent air-quality tests in the region around Forest Lake have revealed a slight increase in the amount of pollutants in the air. 
(C) Large-scale logging, which was recently begun in the forest surrounding Forest Lake, has increased the amount of decaying matter on the forest floor. 
(D) There is some disagreement among scientists about exactly how pollutants in the atmosphere cause acid rain. 
(E) Decaying matter exists on all forest floors and is an important factor in maintaining the healthy growth of the forests.",C
"Most of Earth’s surface is ocean. The ocean floor is inaccessible for extensive research without equipment of greater technological sophistication than is currently available. It must therefore be true that scientists know less about the ocean floor environment than about almost any other environment on Earth.
Which of the following, if true, provides the most support for the conclusion? 
(A) Many mountain ranges lie entirely beneath the ocean surface, yet new underwater surveying equipment has produced three-dimensional charts of them that are as accurate as those available for mountain ranges on land. 
(B) Strong water currents circulate on the ocean floor, but the general pattern of their movement is not so well understood as is the pattern of air currents that circulate over land. 
(C) In contrast to most land environments, temperature conditions at the ocean floor are generally stable and uniform, since sunlight does not penetrate far below the ocean surface. 
(D) Very few people have seen detailed maps of extended regions of the ocean floor, even though such maps are available in almost all large libraries. 
(E) Animals living on the ocean floor must be able to withstand water pressure that is far greater than the atmospheric pressure with which land animals live.",B
"At the Shadybrook dog kennel, all the adult animals were given a new medication designed to reduce a dog’s risk of contracting a certain common infection. Several days after the medication was administered, most of the puppies of these dogs had elevated temperatures. Since raised body temperature is a side effect of this medication, the kennel owner hypothesized that the puppies’ elevated temperatures resulted from the medication’s being passed to them through their mothers’ milk. 
Which of the following, if true, provides the most support for the kennel owner’s hypothesis? 
(A) Some puppies have been given the new medication directly but have not suffered elevated temperatures as a side effect. 
(B) The new medication has been well received by dog breeders as a safe and effective way of preventing the spread of certain common canine infections. 
(C) None of the four puppies in the kennel who had been bottle-fed with formula had elevated temperatures. 
(D) an elevated temperature is a side effect of a number of medications for dogs other than the new medication administered at the kennel. 
(E) Elevated temperatures such as those suffered by most of the puppies in the kennel rarely have serious long-term effects on a puppy’s health.",E
"Which of the following most logically completes the argument? 
Alivia’s government has approved funds for an electricity-generation project based on the construction of a pipeline that will carry water from Lake Cylus, in the mountains, to the much smaller Lake Tifele, in a nearby valley. The amount of electricity generated will be insufficient by itself to justify the project’s cost, even if the price of imported oil-Alivia’s primary source of electricity-increases sharply. Nonetheless, the pipeline project is worth its cost, because —— 
(A) the price of oil, once subject to frequent sharp increases, has fallen significantly and is now fairly stable 
(B) the project could restore Lake Tifele, which is currently at risk of drying up and thus of being lost as a source of recreation income for Alivia 
(C) the government of Alivia is currently on excellent terms with the governments of most of the countries from which it purchases oil 
(D) it would cost less to generate electricity by moving water from Lake Cylus to lake Tifele than to do so by moving water from Lake Cylus to another valley lake 
(E) Alivian officials do not expect that the amount of electricity used in Alivia will increase substantially within the next ten years",D
"Amusement rides at permanent fairgrounds are dismantled once a year for safety inspections by independent consultants. Traveling fairs, which relocate each month, can slip past the net of safety inspections and escape independent inspection for several years. Therefore, the rides at traveling fairs are less safe than the rides at permanent fairs. 
Which of the following, if true about traveling fairs, most seriously weakens the argument? 
(A) Before each relocation, the operators dismantle their rides, observing and repairing potential sources of danger, such as worn ball bearings. 
(B) their managers have less capital to spend on the safety and upkeep of the rides than do managers of permanent fairs. 
(C) Since they can travel to new customers, they rely less on keeping up a good reputation for safety. 
(D) While they are traveling, the fairs do not receive notices of equipment recalls sent out by the manufacturers of their rides. 
(E) The operators of the rides often do not pay careful attention to the instructions for operating their rides.",B
"When cut, the synthetic material fiberglass, like asbestos, releases microscopic fibers into the air. It is known that people who inhale asbestos, fibers suffer impairment of lung functions. A study of 300 factory workers who regularly cut fiberglass showed that their lung capacity is, on average, only 90 percent of that of a comparable group of people who do not cut fiberglass. 
The statements above, if true, most strongly support which of the following hypotheses? 
(A) People who work with fiberglass are likely also to work with asbestos. 
(B) Fiberglass fibers impair lung function in people who inhale them. 
(C) Fiberglass releases as many fibers into the air when cut as does asbestos. 
(D) Coarse fibers do not impair lung function in people who inhale them. 
(E) If uncut, fiberglass poses no health risk to people who work with it.",B
"Politician: Pundits claim that by voting for candidates who promise to cut taxes, people show that they want the government to provide fewer services than it has been providing. By that reasoning, however, people who drink too much alcohol at a party in the evening want a headache the next morning. Which of the following could replace the statement about people who drink too much without undermining the force of the politician's argument? 
(A) People who spend more money than they can afford want the things they spend that money on. 
(B) People who seek different jobs than they currently have do not want to work at all. 
(C) People who buy new cars want to own cars that are under manufacturer's warranty. 
(D) People who decide to stay in bed a few extra minutes on a workday morning want to have to rush to arrive at work on time. 
(E) People who buy lottery tickets want the economic freedom that winning the lottery would bring.",D
"Like most other coastal towns in Norway, the town of Stavanger was quiet and peaceful until the early 1960's, when it became Norway's center for offshore oil exploration. Between then and now, violent crime and vandalism in Stavanger have greatly increased. Stavanager's social problems probably resulted from the oil boom, since violent crime and vandalism have remained low in coastal towns in Norway that have had no oil boom. 
Which of the following most accurately describes the method of reasoning employed in the argument? 
(A) Arguing that a circumstance is not a precondition for a phenomenon on the grounds that the phenomenon sometimes occurs where the circumstance is not present 
(B) Arguing that a circumstance is a cause of a phenomenon on the grounds that the phenomenon has not occurred where the circumstance is not present 
(C) Arguing that a particular thing cannot have caused a phenomenon because that thing was not present before the phenomenon occurred 
(D) Attempting to establish a claim by arguing that the denial of the claim is inconsistent with the observed facts 
(E) Attempting to establish that certain circumstances that would have had to occur for a particular explanation to be correct could not have occurred",B
"Excavations at a Mayan site have uncovered jewelry workshops located some distance from the center of the site on roads radiating outward from the center. Since the nobility lived only in the area of the center, archaeologists conclude that these workshops made jewelry, not for the nobility, but for a middle class that must have been prosperous enough to afford it. 
The archaeologists' argument assumes which of the following about the artisans who worked in the workshops' 
(A) They were themselves prosperous members of a middle class. 
(B) They lived near their workshops. 
(C) Their products were not made from the same materials as was jewelry for the nobility. 
(D) They worked full-time at making jewelry and did not engage in farming 
(E) They did not take the jewelry they had made in the workshops to clients who were members of the nobility.",E
"Over the last 40 years there has been a great increase not only in the number of agricultural pesticides in use but also in the care and sophistication with which they are used by farmers. Nevertheless, the proportion of agricultural crops lost to certain pests worldwide has increased over the same period, even when the pests concerned have not developed resistance to existing pesticides. 
Which of the following, if true. best explains how improvements in pesticide use have been accompanied by greater losses to certain pests? 
(A) Some dangerous but relatively ineffective pesticides common 40 years ago are no longer in widespread use. 
(B) As pesticides have become increasingly pestspecific, controlling certain pests with pesticides has turned out to cost more in many cases than the value of crop losses caused by those pests. 
(C) Because today's pesticides typically have more specific application conditions than did pesticides in use 40 years ago, today's farmers observe their fields more closely than did farmers 40 years ago. 
(D) Certain pest-control methods that some farmers use today do not involve the use of chemical pesticides but are just as effective in eliminating insect pests as those that do. 
(E) Forty years ago, much less was known about the effects of pesticides on humans and other mammalian species than is now known.",B
"Authorities in California required drivers to use their headlights on a certain road during the daytime as well as at night and found that annual accident rates on the road fell 15 percent from the previous level. They concluded that applying the daytime rule statewide would lead to a similar reduction in accidents. 
Which of the following, if true, most strengthens the authorities' argument? 
(A) Because an alternate route became available, the volume of traffic on the test road decreased during the test period. 
(B) Drivers were informed of the requirement to use their headlights on the test road by means of a series of three conspicuous signs in each direction of travel. 
(C) Under certain conditions, among them fog and heavy rain, most drivers in California already use their headlights during the daytime. 
(D) Full-scale application of the daytime rule would cause headlight bulbs to burn out sooner than they currently do and thus to require more frequent replacement. 
(E) The test road was selected to include a great variety of the sorts of road conditions that drivers in California are likely to encounter.",A
"Which of the following, if true, most logically completes the passage? Every fusion reaction releases neutrinos. To test a hypothesis about the frequency of fusion reactions in the Sun, physicists calculated the number of neutrinos the Sun would produce annually if the hypothesis were correct. From this they estimated how many neutrinos should pass through a particular location on Earth. The fact that far fewer neutrinos were counted than were predicted to pass through the location would seem to prove that the hypothesis is wrong, except that------. 
(A) the physicists, using a different method for estimating how many neutrinos should reach the location, confirmed their original estimate 
(B) there are several competing hypotheses about the frequency of solar fusion reactions 
(C) there is not enough energy in the Sun to destroy a neutrino once it is released 
(D) the method used to count neutrinos detects no more than approximately ten percent of the neutrinos that pass through 
(E) neutrinos released in the fusion reactions of other stars also reach the Earth",E
"An economist concluded that Kregg Company deliberately discriminated against people with a history of union affiliation in hiring workers for its new plant. The economist's evidence is that, of the 1,500 people hired to work at the new plant, only 100 had ever belonged to a labor union, whereas in Kregg Company's older plants, a much higher proportion of workers have a history of union affiliation. 
Which of the following is an assumption on which the economist's argument depends? 
(A) None of the people with a history of union affiliation who were hired to work at the new plant were union organizers. 
(B) Applicants for jobs at the new plant were not asked by Kregg's recruiters whether they had ever belonged to a labor union. 
(C) In the plants of some of Kregg's competitors, the workforce consists predominantly of union members. 
(D) The company believes that the cost of running the new plant will be lower if labor unions are not represented in the workforce. 
(E) The pool of potential candidates for jobs at the new plant included some people, in addition to those Kregg hired, with a history of union affiliation.",D
"Hastings’ contracture is a disorder of the connective tissue in one or both hands, most commonly causing loss of mobility. A survey of thousands of medical-insurance claims found that over 30 percent of people who had one hand operated on for Hastings' contracture underwent surgery a second time for this disorder within three years. Clearly, therefore, a single surgical treatment of Hastings' contracture is often ineffective at providing long-term correction of the disorder. 
Which of the following, if true, most seriously weakens the argument? 
(A) The medical-insurance claims did not specie whether the surgery was on the patient's right or left hand. 
(B) The surgical techniques used to treat Hastings' contracture are identical to those used successfully to treat certain work-related injuries to the hand. 
(C) A separate survey found that 90 percent of patients operated on for Hastings' contracture report increased hand mobility within one month after the surgery. 
(D) All of the patients in the survey were required by their insurance companies to seek a second opinion from a qualified surgeon before undergoing the operation. 
(E) Many people who have Hastings' contracture choose to tolerate its effects rather than undergo the risks of surgery.",D
"The most widely used therapy for a certain type of ulcer completely heals such ulcers in 44 percent of patients within six months. In a six-month trial of a new therapy for this type of ulcer. 80 percent of ulcers treated achieved significant healing and 61 percent were completely heated. Since the trial treated only ulcers of this type that were worse than average, the new therapy clearly promotes healing more effectively than the most widely used therapy. 
The answer to which of the following would be most useful in evaluating the argument given? 
(A) What differences are there, if any, in the ways that the two therapies are administered? 
(B) Is there any significant difference between the costs associated with the two therapies? 
(C) What percentage of people with ulcers of this type who were treated with the most widely used therapy for six months experienced significant healing? 
(D) How quickly do ulcers of this type, if left untreated, become significantly worse. 
(E) What percentage of patients involved in the six-month trial of the new therapy were disappointed at the rate of healing were experiencing?",C
"A society can achieve a fair distribution of resources only under conditions of economic growth. There can be no economic growth unless the society guarantees equality of economic opportunity to all of its citizens. Equality of economic opportunity cannot be guaranteed unless a society's government actively works to bring it about. 
If the statements given are true, it can be properly concluded from them that 
(A) no government can achieve a fair distribution of resources under conditions of economic growth 
(B) all societies that guarantee equality of economic opportunity to all of their members are societies that distribute resources fairly 
(C) a society can achieve a fair distribution of resources only if its government actively works to bring about equality of economic opportunity 
(D) there ran be no economic growth in a society unless that society guarantees a fair distribution of resources 
(E) some societies that experience economic growth fail to guarantee equality of opportunity to all of their citizens",C
"High Towers, a company that occupies several office buildings, is considering installing new energy-efficient lightbulbs in its buildings. The new bulbs require less than half the electricity consumed by the conventional bulbs currently used to produce the same amount of light. The new bulbs also last considerably longer. It follows that by replacing old bulbs as they bum out with the new kind of bulb, High Towers would significantly reduce its overall lighting costs.
Which of the following, if true, most strengthens the argument given? 
(A) If the new bulbs are widely adopted, as seems likely, they will be produced in large enough quantities to be offered at prices comparable to those of conventional bulbs. 
(B) The utility that supplies High Towers with electricity offers discount rates to its largest customers. 
(C) High Towers has recently signed a contract to occupy an additional small office building. 
(D) High Towers has begun a campaign to encourage its employees to turn off lights whenever they leave a room. 
(E) The company that manufactures the new bulbs has been granted a patent on the innovative technology used in the bulbs and thus has exclusive rights to manufacture them.",A
"The painter Peter Brandon never dated his works, and their chronology is only now beginning to take shape in the critical literature. A recent dating of a Brandon self-portrait to 1930 is surely wrong. Brandon was 63 years old in 1930, yet the painting shows a young, dark-haired man-obviously Brandon, but clearly not a man of 63. 
Which of the following, if justifiably assumed, allows the conclusion to be properly drawn? 
(A) There is no securely dated self-portrait of Brandon that he painted when he was significantly younger than 63. 
(B) In refraining from dating his works, Brandon intended to steer critical discussion of them away from considerations of chronology. 
(C) Until recently, there was very little critical literature on the works of Brandon. 
(D) Brandon at age 63 would not have portrayed himself in a painting as he had looked when he was a young man. 
(E) Brandon painted several self-portraits that showed him as a man past the age of 60.",D
"Dance critic from Europe: The improved quality of ballet in the United States is the result of more Europeans' teaching ballet in the United States than ever before. I know the proportion of teachers who were born and trained in Europe has gone up among ballet teachers in the United States, because last year, on my trip to New York, more of the ballet teachers I met were from Europe-born and trained there -than ever before. 
Which of the following identifies a questionable assumption made by the dance critic's reasoning? 
(A) The argument overlooks the possibility that some ballet teachers in the United States could have been born in Europe but trained in the United States. 
(B) The argument assumes that the ballet teachers whom the critic met last year on the critic's trip to New York were a generally typical group of such teachers. 
(C) The argument assumes that the teaching of ballet in the United States is superior to the teaching of ballet in Europe 
(D) Other possible reasons for the improved mental attitudes of United States dancers are not examined. 
(E) The argument assumes that dancers born and trained in Europe are typically more talented than dancers born and trained in the United States.",B
"Mayor Four years ago when we reorganized the city police department in order to save money, critics claimed that the reorganization would make the police less responsive to citizens and would thus lead to more crime. The police have compiled theft statistics from the years following the reorganization that show that the critics were wrong. There was an overall decrease in reports of thefts of all kinds, including small thefts. 
Which of the following, if true, most seriously challenges the mayor's argument? 
(A) When city police are perceived as unresponsive, victims of theft are less likely to report thefts to the police. 
(B) The mayor's critics generally agree that police statistics concerning crime reports provide the most reliable available data on crime rates. 
(C) In other cities where police departments have been similarly reorganized, the numbers of reported thefts have generally risen following reorganization. 
(D) The mayor's reorganization of the police department failed to save as much money as it was intended to save. 
(E) During the four years immediately preceding the reorganization, reports of all types of theft had been rising steadily in comparison to reports of other crimes.",A
"It takes a particular talent to be a successful business manager. Business courses can help people to solve management problems, but such courses can do so only for those people with managerial talent. Such people should take business courses to acquire ideas that they can subsequently use to good advantage if management problems happen to arise. 
If the statements above are true, which of the following must also be true on the basis of them? 
(A) People who are helped by business courses in solving management problems also have managerial talent. 
(B) People who are already skilled at solving management problems are unlikely to benefit from business courses. 
(C) Most ideas that are used successfully in solving management problems are those acquired in business courses. 
(D) People who lack managerial talent are more likely to take business courses than are people who have managerial talent. 
(E) Those people who have never taken business courses are unable to solve management problems when such problems arise.",A
"When a driver is suspected of having had too much to drink, testing the driver's ability to walk a straight line gives a more reliable indication of fitness to drive than does testing the driver's blood-alcohol level. 
Which of the following, if true, best supports the claim made in the statement above? 
(A) Not all observers will agree whether or not an individual has succeeded in walking a straight line. 
(B) Because of genetic differences and variations in acquired tolerance to alcohol, some individuals suffer more serious motor impairment from a given high blood-alcohol level than do others. 
(C) Tests designed to measure blood-alcohol levels are accurate, inexpensive, and easy to administer. 
(D) More than half the drivers involved in fatal accidents have blood-alcohol levels that exceed the legal limit, whereas in less-serious accidents the proportion of legally intoxicated drivers is lower. 
(E) Some individuals with high blood-alcohol levels are capable of walking a straight line but are not capable of driving safely.",B
"That sales can be increased by the presence of sunlight within a store has been shown by the experience of the only Savefast department store with a large skylight. The skylight allows sunlight into half of the store, reducing the need for artificial light. The rest of the store uses only artificial light. Since the store opened two years ago, the departments on the sunlit side have had substantially higher sales than the other departments. 
Which of the following, if true, most strengthens the argument? 
(A) On particularly cloudy days, more artificial light is used to illuminate the part of the store under the skylight. 
(B) When the store is open at night, the departments in the part of the store under the skylight have sales that are no higher than those of other departments. 
(C) Many customers purchase items from departments in both parts of the store on a single shopping trip. 
(D) Besides the skylight, there are several significant architectural differences between the two parts of the store. 
(E) The departments in the part of the store under the skylight are the departments that generally have the highest sales in other stores in the Savefast chain.",B
